timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,em_movimento
1744133736.331141,-2.0,-0.2,0.37,-7.04,1.49,5.53,-0.98,0.11,-0.16,-3.92,1.55,1.92,0
1744133736.341214,-2.0,-0.19,0.38,-7.56,1.76,5.35,-0.98,0.11,-0.15,-4.0,1.56,1.96,0
1744133736.361269,-2.0,-0.2,0.37,-7.99,2.12,5.66,-0.97,0.1,-0.15,-3.63,1.49,2.08,0
1744133736.374396,-2.0,-0.21,0.37,-7.44,2.03,5.61,-0.97,0.1,-0.15,-3.4,1.5,1.72,0
1744133736.391828,-2.0,-0.2,0.37,-6.57,1.27,5.38,-0.97,0.1,-0.14,-3.1,1.6,1.5,0
1744133736.408813,-2.0,-0.18,0.39,-6.47,-1.78,4.98,-0.97,0.11,-0.15,-2.67,1.57,1.47,0
1744133736.424655,-2.0,-0.21,0.35,-5.79,0.83,4.53,-0.98,0.11,-0.16,-2.84,1.54,1.6,0
1744133736.438963,-2.0,-0.2,0.38,-5.69,0.82,4.36,-0.97,0.11,-0.15,-2.99,1.51,1.77,0
1744133736.451588,-2.0,-0.19,0.37,-6.04,0.82,4.47,-0.98,0.11,-0.15,-3.17,1.39,1.89,0
1744133736.464494,-2.0,-0.19,0.37,-5.72,0.15,4.42,-0.97,0.11,-0.15,-3.42,1.22,1.83,0
1744133736.481447,-2.0,-0.2,0.36,-5.79,0.65,4.27,-0.98,0.1,-0.15,-3.4,1.35,1.89,0
1744133736.492103,-2.0,-0.2,0.36,-6.78,1.98,4.56,-0.97,0.1,-0.15,-3.2,1.22,1.75,0
1744133736.51141,-2.0,-0.19,0.37,-6.82,1.16,5.25,-0.97,0.1,-0.14,-3.35,1.27,1.72,0
1744133736.525099,-2.0,-0.2,0.37,-6.27,1.29,5.18,-0.98,0.11,-0.15,-3.55,1.27,1.69,0
1744133736.543289,-2.0,-0.18,0.37,-6.79,0.96,4.89,-0.97,0.1,-0.15,-3.65,1.27,1.78,0
1744133736.559868,-2.0,-0.2,0.37,-6.23,0.82,5.17,-0.97,0.1,-0.15,-3.06,1.38,1.78,0
1744133736.573671,-2.0,-0.21,0.37,-5.41,1.93,4.93,-0.98,0.1,-0.14,-2.84,1.05,1.57,0
1744133736.588735,-2.0,-0.18,0.38,-6.27,1.23,5.6,-0.97,0.11,-0.15,-2.57,1.24,1.45,0
1744133736.601341,-2.0,-0.2,0.37,-6.39,0.66,5.9,-0.97,0.12,-0.14,-2.94,1.32,1.74,0
1744133736.61109,-2.0,-0.2,0.38,-7.14,1.23,5.82,-0.97,0.11,-0.15,-3.53,1.41,2.06,0
1744133736.631573,-2.0,-0.19,0.37,-6.47,1.22,5.53,-0.98,0.1,-0.15,-3.02,1.4,2.07,0
1744133736.641341,-2.0,-0.19,0.38,-6.79,0.93,5.95,-0.98,0.1,-0.15,-1.69,0.87,1.6,0
1744133736.661504,-2.0,-0.19,0.37,-7.32,1.44,5.89,-0.98,0.11,-0.15,-1.54,1.03,1.35,0
1744133736.675555,-2.0,-0.2,0.38,-5.93,2.0,6.12,-0.98,0.11,-0.16,-2.41,0.98,1.31,0
1744133736.692226,-2.0,-0.2,0.37,-6.26,2.47,6.71,-0.97,0.12,-0.15,-3.41,0.93,1.65,0
1744133736.707759,-2.0,-0.17,0.38,-6.62,0.67,6.1,-0.97,0.12,-0.15,-4.15,1.11,2.17,0
1744133736.723276,-2.0,-0.18,0.37,-6.94,1.57,6.66,-0.97,0.11,-0.14,-4.19,1.44,2.21,0
1744133736.738014,-2.0,-0.19,0.38,-7.02,1.5,6.92,-0.97,0.1,-0.14,-3.66,1.54,2.02,0
1744133736.752291,-2.0,-0.19,0.37,-7.27,2.98,7.21,-0.97,0.1,-0.14,-2.73,1.55,1.92,0
1744133736.761209,-2.0,-0.19,0.37,-6.85,2.48,7.46,-0.98,0.1,-0.15,-1.98,1.63,1.68,0
1744133736.781187,-2.0,-0.18,0.37,-6.78,3.11,7.27,-0.98,0.12,-0.15,-2.08,1.4,1.82,0
1744133736.792197,-2.0,-0.17,0.37,-6.11,0.54,6.32,-0.98,0.12,-0.15,-2.85,0.84,2.04,0
1744133736.811184,-2.0,-0.19,0.36,-6.04,1.95,6.66,-0.97,0.12,-0.16,-4.13,1.15,2.31,0
1744133736.828138,-2.0,-0.18,0.37,-5.97,1.95,6.72,-0.97,0.1,-0.15,-4.47,1.21,2.44,0
1744133736.842062,-2.0,-0.18,0.36,-6.34,2.76,7.36,-0.97,0.1,-0.14,-3.89,1.31,2.19,0
1744133736.858974,-2.0,-0.18,0.36,-6.81,1.02,6.4,-0.97,0.09,-0.14,-3.09,1.4,1.89,0
1744133736.872476,-2.0,-0.18,0.37,-6.01,1.47,5.63,-0.97,0.1,-0.15,-2.65,1.37,1.6,0
1744133736.881138,-2.0,-0.18,0.36,-6.53,1.6,5.19,-0.97,0.1,-0.15,-2.72,1.31,1.35,0
1744133736.901226,-2.0,-0.19,0.37,-6.53,2.35,5.14,-0.97,0.1,-0.15,-3.18,1.34,1.5,0
1744133736.911137,-2.0,-0.17,0.37,-6.23,0.95,4.73,-0.97,0.11,-0.15,-3.69,1.54,1.9,0
1744133736.931251,-2.0,-0.18,0.36,-5.99,1.77,4.88,-0.97,0.11,-0.14,-3.87,1.46,2.21,0
1744133736.942681,-2.0,-0.19,0.37,-5.37,2.42,5.09,-0.97,0.1,-0.15,-3.72,1.34,2.06,0
1744133736.961169,-2.0,-0.18,0.38,-5.94,1.84,5.18,-0.97,0.1,-0.15,-3.28,1.38,1.82,0
1744133736.975074,-2.0,-0.19,0.37,-6.04,2.03,5.02,-0.97,0.09,-0.14,-2.5,1.47,1.55,0
1744133736.991451,-2.0,-0.18,0.36,-6.09,1.5,4.68,-0.98,0.1,-0.14,-2.01,1.56,1.36,0
1744133737.008815,-2.0,-0.18,0.37,-6.4,1.4,4.47,-0.97,0.11,-0.15,-1.98,1.32,1.67,0
1744133737.023659,-2.0,-0.18,0.36,-6.6,1.92,4.26,-0.98,0.1,-0.15,-2.08,1.41,1.64,0
1744133737.031045,-2.0,-0.17,0.37,-5.83,1.72,4.69,-0.98,0.11,-0.14,-2.64,1.2,1.8,0
1744133737.051527,-2.0,-0.18,0.37,-5.02,1.55,5.06,-0.97,0.11,-0.14,-2.92,1.09,1.89,0
1744133737.062102,-2.0,-0.17,0.38,-5.19,0.02,4.69,-0.97,0.11,-0.15,-2.9,1.14,1.89,0
1744133737.08123,-2.0,-0.18,0.38,-4.86,0.9,3.94,-0.98,0.1,-0.14,-2.63,1.24,1.87,0
1744133737.097848,-2.0,-0.16,0.38,-8.23,-0.98,3.37,-0.97,0.1,-0.14,-2.31,1.17,1.7,0
1744133737.112923,-2.0,-0.18,0.37,-7.24,1.02,4.08,-0.97,0.1,-0.14,-2.49,1.34,1.69,0
1744133737.12843,-2.0,-0.18,0.38,-7.44,-0.22,4.6,-0.98,0.11,-0.14,-2.95,1.08,1.79,0
1744133737.142506,-2.0,-0.18,0.37,-5.18,0.77,4.51,-0.97,0.1,-0.16,-2.7,1.2,1.89,0
1744133737.158123,-2.0,-0.18,0.37,-5.45,1.21,4.0,-0.97,0.1,-0.16,-2.65,1.21,1.7,0
1744133737.173868,-2.0,-0.18,0.35,-5.83,1.23,4.12,-0.98,0.1,-0.15,-2.7,1.21,1.73,0
1744133737.181176,-2.0,-0.2,0.36,-4.3,2.11,3.58,-0.98,0.1,-0.15,-2.52,1.23,1.66,0
1744133737.201251,-2.0,-0.16,0.37,-5.34,0.71,4.56,-0.97,0.11,-0.14,-2.24,1.31,1.65,0
1744133737.211165,-2.0,-0.17,0.37,-5.49,0.08,3.12,-0.97,0.11,-0.15,-2.28,1.57,1.65,0
1744133737.231012,-2.0,-0.16,0.36,-7.05,0.79,3.28,-0.97,0.11,-0.15,-2.32,1.52,1.63,0
1744133737.242442,-2.0,-0.18,0.36,-6.89,1.27,3.05,-0.97,0.11,-0.14,-2.27,1.32,1.44,0
1744133737.261561,-2.0,-0.17,0.36,-7.2,1.93,4.17,-0.97,0.1,-0.15,-2.49,1.32,1.72,0
1744133737.278265,-2.0,-0.17,0.37,-7.34,1.15,4.36,-0.97,0.11,-0.14,-2.95,1.32,1.63,0
1744133737.293158,-2.0,-0.17,0.37,-8.05,0.31,3.73,-0.97,0.11,-0.15,-3.22,1.65,1.82,0
1744133737.308305,-2.0,-0.19,0.37,-6.73,1.11,4.11,-0.98,0.1,-0.15,-2.56,1.65,1.91,0
1744133737.322698,-2.0,-0.18,0.38,-7.12,0.69,4.14,-0.98,0.1,-0.14,-1.55,1.46,1.53,0
1744133737.333399,-2.0,-0.18,0.38,-7.05,0.21,3.95,-0.97,0.11,-0.15,-1.5,1.53,1.01,0
1744133737.351082,-2.0,-0.18,0.38,-7.55,-0.08,3.6,-0.97,0.11,-0.15,-2.68,1.31,1.27,0
